linha=1 | nome=Felipe | acao=estudou computacao | valor=9965
linha=453 | nome=Natalia | acao=participou da aula | valor=4572
linha=454 | nome=Renata | acao=fez um experimento | valor=1446
linha=455 | nome=Mariana | acao=analisou os resultados | valor=2114
linha=456 | nome=Sofia | acao=estudou computacao | valor=2987
linha=457 | nome=Otavio | acao=comparou as metricas | valor=6452
linha=458 | nome=Natalia | acao=estudou computacao | valor=8763
linha=459 | nome=Karen | acao=estudou computacao | valor=5121
linha=460 | nome=Sofia | acao=executou o benchmark | valor=3772
linha=461 | nome=Sofia | acao=otimizou o algoritmo | valor=4177
linha=462 | nome=Karen | acao=participou da aula | valor=1732
linha=463 | nome=Ana | acao=executou o benchmark | valor=3839
linha=464 | nome=Mariana | acao=comparou as metricas | valor=8840
linha=465 | nome=Eduarda | acao=comparou as metricas | valor=3918
linha=466 | nome=Paulo | acao=comparou as metricas | valor=9724
linha=467 | nome=Helena | acao=escreveu o relatorio | valor=7084
linha=468 | nome=Tiago | acao=otimizou o algoritmo | valor=4303
linha=469 | nome=Gabriela | acao=fez um experimento | valor=3742
linha=470 | nome=Tiago | acao=executou o benchmark | valor=3118
linha=471 | nome=Tiago | acao=analisou os resultados | valor=5619
linha=472 | nome=Felipe | acao=analisou os resultados | valor=2101
linha=473 | nome=Eduarda | acao=analisou os resultados | valor=8590
linha=474 | nome=Renata | acao=executou o benchmark | valor=5433
linha=475 | nome=Gabriela | acao=participou da aula | valor=1150
linha=476 | nome=Sofia | acao=escreveu o relatorio | valor=6468
linha=477 | nome=Gabriela | acao=analisou os resultados | valor=4599
linha=478 | nome=Joao | acao=otimizou o algoritmo | valor=7836
linha=479 | nome=Bruno | acao=comparou as metricas | valor=2319
linha=480 | nome=Ana | acao=analisou os resultados | valor=4462
linha=481 | nome=Otavio | acao=escreveu o relatorio | valor=6678
linha=482 | nome=Tiago | acao=executou o benchmark | valor=3555
linha=483 | nome=Karen | acao=estudou computacao | valor=5177
linha=484 | nome=Ana | acao=analisou os resultados | valor=6007
linha=485 | nome=Renata | acao=estudou computacao | valor=6768
linha=486 | nome=Eduarda | acao=comparou as metricas | valor=9049
linha=487 | nome=Vitor | acao=estudou computacao | valor=3764
linha=488 | nome=Karen | acao=otimizou o algoritmo | valor=2412
linha=489 | nome=Lucas | acao=escreveu o relatorio | valor=8290
linha=490 | nome=Daniela | acao=escreveu o relatorio | valor=8913
linha=491 | nome=Karen | acao=executou o benchmark | valor=4365
linha=492 | nome=Natalia | acao=fez um experimento | valor=7252
linha=493 | nome=Mariana | acao=escreveu o relatorio | valor=6525
linha=494 | nome=Joao | acao=participou da aula | valor=1730
linha=495 | nome=Tiago | acao=analisou os resultados | valor=9396
linha=496 | nome=Paulo | acao=analisou os resultados | valor=5841
linha=497 | nome=Felipe | acao=otimizou o algoritmo | valor=8864
linha=498 | nome=Bruno | acao=executou o benchmark | valor=2606
linha=499 | nome=Bruno | acao=estudou computacao | valor=9497
linha=500 | nome=Mariana | acao=fez um experimento | valor=2980
linha=501 | nome=Daniela | acao=analisou os resultados | valor=6395
linha=502 | nome=Paulo | acao=estudou computacao | valor=3675
linha=503 | nome=Otavio | acao=analisou os resultados | valor=3831
linha=504 | nome=Vitor | acao=fez um experimento | valor=4292
linha=505 | nome=Gabriela | acao=analisou os resultados | valor=6327
linha=506 | nome=Renata | acao=executou o benchmark | valor=6134
linha=507 | nome=Igor | acao=estudou computacao | valor=8234
linha=508 | nome=Gabriela | acao=otimizou o algoritmo | valor=6835
linha=509 | nome=Karen | acao=escreveu o relatorio | valor=5218
linha=510 | nome=Carlos | acao=participou da aula | valor=7828
linha=511 | nome=Carlos | acao=otimizou o algoritmo | valor=5056
linha=512 | nome=Eduarda | acao=otimizou o algoritmo | valor=8483
linha=513 | nome=Gabriela | acao=participou da aula | valor=5485
linha=514 | nome=Eduarda | acao=estudou computacao | valor=1834
linha=515 | nome=Bruno | acao=otimizou o algoritmo | valor=7683
linha=516 | nome=Natalia | acao=analisou os resultados | valor=3564
linha=517 | nome=Lucas | acao=analisou os resultados | valor=6635
linha=518 | nome=Carlos | acao=escreveu o relatorio | valor=1755
linha=519 | nome=Paulo | acao=analisou os resultados | valor=7095
linha=520 | nome=Gabriela | acao=participou da aula | valor=6344
linha=521 | nome=Felipe | acao=otimizou o algoritmo | valor=5493
linha=522 | nome=Joao | acao=participou da aula | valor=4039
linha=523 | nome=Gabriela | acao=estudou computacao | valor=3204
linha=524 | nome=Igor | acao=escreveu o relatorio | valor=2574
linha=525 | nome=Vitor | acao=analisou os resultados | valor=4148
linha=526 | nome=Igor | acao=analisou os resultados | valor=9369
linha=527 | nome=Renata | acao=otimizou o algoritmo | valor=3851
linha=528 | nome=Bruno | acao=otimizou o algoritmo | valor=1227
linha=529 | nome=Eduarda | acao=fez um experimento | valor=1833
linha=530 | nome=Karen | acao=participou da aula | valor=6775
linha=531 | nome=Tiago | acao=estudou computacao | valor=2816
linha=532 | nome=Karen | acao=participou da aula | valor=9778
linha=533 | nome=Helena | acao=estudou computacao | valor=8020
linha=534 | nome=Renata | acao=fez um experimento | valor=2243
linha=535 | nome=Paulo | acao=comparou as metricas | valor=3325
linha=536 | nome=Ana | acao=comparou as metricas | valor=5917
linha=537 | nome=Joao | acao=executou o benchmark | valor=9319
linha=538 | nome=Daniela | acao=executou o benchmark | valor=3064
linha=539 | nome=Daniela | acao=escreveu o relatorio | valor=6294
linha=540 | nome=Mariana | acao=fez um experimento | valor=4150
linha=541 | nome=Gabriela | acao=analisou os resultados | valor=9102
linha=542 | nome=Daniela | acao=estudou computacao | valor=9427
linha=543 | nome=Paulo | acao=fez um experimento | valor=3766
linha=544 | nome=Otavio | acao=otimizou o algoritmo | valor=4181
linha=545 | nome=Ana | acao=analisou os resultados | valor=8719
linha=546 | nome=Daniela | acao=estudou computacao | valor=8385
linha=547 | nome=Otavio | acao=participou da aula | valor=2428
linha=548 | nome=Vitor | acao=participou da aula | valor=4999
linha=549 | nome=Helena | acao=comparou as metricas | valor=7139
linha=550 | nome=Bruno | acao=analisou os resultados | valor=8327
linha=551 | nome=Mariana | acao=estudou computacao | valor=1300
linha=552 | nome=Gabriela | acao=escreveu o relatorio | valor=7754
linha=553 | nome=Karen | acao=participou da aula | valor=7933
linha=554 | nome=Carlos | acao=comparou as metricas | valor=3131
linha=555 | nome=Ana | acao=comparou as metricas | valor=7393
linha=556 | nome=Felipe | acao=fez um experimento | valor=7410
linha=557 | nome=Renata | acao=fez um experimento | valor=1404
linha=558 | nome=Ana | acao=participou da aula | valor=9115
linha=559 | nome=Mariana | acao=fez um experimento | valor=2396
linha=560 | nome=Vitor | acao=estudou computacao | valor=9210
linha=561 | nome=Carlos | acao=estudou computacao | valor=7495
linha=562 | nome=Ana | acao=fez um experimento | valor=7081
linha=563 | nome=Mariana | acao=executou o benchmark | valor=8923
linha=564 | nome=Otavio | acao=fez um experimento | valor=4452
linha=565 | nome=Karen | acao=otimizou o algoritmo | valor=2952
linha=566 | nome=Renata | acao=fez um experimento | valor=8390
linha=567 | nome=Vitor | acao=fez um experimento | valor=8593
linha=568 | nome=Ana | acao=comparou as metricas | valor=4407
linha=569 | nome=Otavio | acao=estudou computacao | valor=4621
linha=570 | nome=Tiago | acao=otimizou o algoritmo | valor=7385
linha=571 | nome=Igor | acao=estudou computacao | valor=2749
linha=572 | nome=Daniela | acao=estudou computacao | valor=9572
linha=573 | nome=Karen | acao=otimizou o algoritmo | valor=7551
linha=574 | nome=Mariana | acao=estudou computacao | valor=7717
linha=575 | nome=Mariana | acao=executou o benchmark | valor=8141
linha=576 | nome=Sofia | acao=escreveu o relatorio | valor=5332
linha=577 | nome=Felipe | acao=comparou as metricas | valor=1529
linha=578 | nome=Mariana | acao=executou o benchmark | valor=1661
linha=579 | nome=Tiago | acao=executou o benchmark | valor=2131
linha=580 | nome=Bruno | acao=participou da aula | valor=7097
linha=581 | nome=Paulo | acao=comparou as metricas | valor=9124
linha=582 | nome=Renata | acao=comparou as metricas | valor=6084
linha=583 | nome=Joao | acao=analisou os resultados | valor=8030
linha=584 | nome=Daniela | acao=analisou os resultados | valor=4447
linha=585 | nome=Paulo | acao=fez um experimento | valor=5060
linha=586 | nome=Gabriela | acao=participou da aula | valor=2148
linha=587 | nome=Karen | acao=fez um experimento | valor=9755
linha=588 | nome=Vitor | acao=executou o benchmark | valor=1432
linha=589 | nome=Gabriela | acao=fez um experimento | valor=2989
linha=590 | nome=Eduarda | acao=escreveu o relatorio | valor=5923
linha=591 | nome=Ana | acao=fez um experimento | valor=1917
linha=592 | nome=Joao | acao=otimizou o algoritmo | valor=4574
linha=593 | nome=Sofia | acao=otimizou o algoritmo | valor=7249
linha=594 | nome=Lucas | acao=executou o benchmark | valor=5844
linha=595 | nome=Paulo | acao=otimizou o algoritmo | valor=8807
linha=596 | nome=Gabriela | acao=comparou as metricas | valor=7366
linha=597 | nome=Mariana | acao=estudou computacao | valor=6934
linha=598 | nome=Paulo | acao=comparou as metricas | valor=6919
linha=599 | nome=Helena | acao=fez um experimento | valor=1792
linha=600 | nome=Igor | acao=otimizou o algoritmo | valor=9553
linha=601 | nome=Natalia | acao=otimizou o algoritmo | valor=6275
linha=602 | nome=Mariana | acao=comparou as metricas | valor=6874
linha=603 | nome=Sofia | acao=analisou os resultados | valor=8075
linha=604 | nome=Helena | acao=estudou computacao | valor=7530
linha=605 | nome=Igor | acao=comparou as metricas | valor=8529
linha=606 | nome=Paulo | acao=fez um experimento | valor=6709
linha=607 | nome=Helena | acao=escreveu o relatorio | valor=9484
linha=608 | nome=Gabriela | acao=analisou os resultados | valor=2144
linha=609 | nome=Mariana | acao=fez um experimento | valor=7348
linha=610 | nome=Mariana | acao=participou da aula | valor=4012
linha=611 | nome=Renata | acao=comparou as metricas | valor=7442
linha=612 | nome=Helena | acao=otimizou o algoritmo | valor=9419
linha=613 | nome=Ana | acao=comparou as metricas | valor=2834
linha=614 | nome=Otavio | acao=participou da aula | valor=5209
linha=615 | nome=Igor | acao=estudou computacao | valor=2280
linha=616 | nome=Carlos | acao=participou da aula | valor=5268
linha=617 | nome=Sofia | acao=comparou as metricas | valor=3933
linha=618 | nome=Renata | acao=analisou os resultados | valor=4720
linha=619 | nome=Eduarda | acao=executou o benchmark | valor=1035
linha=620 | nome=Joao | acao=estudou computacao | valor=9613
linha=621 | nome=Tiago | acao=estudou computacao | valor=1184
linha=622 | nome=Helena | acao=analisou os resultados | valor=4960
linha=623 | nome=Mariana | acao=escreveu o relatorio | valor=1436
linha=624 | nome=Renata | acao=analisou os resultados | valor=5842
linha=625 | nome=Sofia | acao=estudou computacao | valor=8146
linha=626 | nome=Natalia | acao=executou o benchmark | valor=5227
linha=627 | nome=Mariana | acao=otimizou o algoritmo | valor=6928
linha=628 | nome=Renata | acao=analisou os resultados | valor=8126
linha=629 | nome=Paulo | acao=escreveu o relatorio | valor=1925
linha=630 | nome=Mariana | acao=comparou as metricas | valor=6806
linha=631 | nome=Daniela | acao=estudou computacao | valor=3270
linha=632 | nome=Mariana | acao=comparou as metricas | valor=6435
linha=633 | nome=Vitor | acao=escreveu o relatorio | valor=3615
linha=634 | nome=Karen | acao=analisou os resultados | valor=2055
linha=635 | nome=Natalia | acao=escreveu o relatorio | valor=3133
linha=636 | nome=Bruno | acao=fez um experimento | valor=2795
linha=637 | nome=Bruno | acao=participou da aula | valor=2085
linha=638 | nome=Ana | acao=participou da aula | valor=9847
linha=639 | nome=Felipe | acao=escreveu o relatorio | valor=9215
linha=640 | nome=Natalia | acao=escreveu o relatorio | valor=4021
linha=641 | nome=Gabriela | acao=otimizou o algoritmo | valor=6351
linha=642 | nome=Igor | acao=otimizou o algoritmo | valor=7626
linha=643 | nome=Ana | acao=escreveu o relatorio | valor=2523
linha=644 | nome=Carlos | acao=comparou as metricas | valor=5245
linha=645 | nome=Karen | acao=otimizou o algoritmo | valor=2838
linha=646 | nome=Gabriela | acao=otimizou o algoritmo | valor=7237
linha=647 | nome=Paulo | acao=comparou as metricas | valor=2937
linha=648 | nome=Eduarda | acao=fez um experimento | valor=4273
linha=649 | nome=Mariana | acao=escreveu o relatorio | valor=8798
linha=650 | nome=Mariana | acao=analisou os resultados | valor=7656
linha=651 | nome=Mariana | acao=otimizou o algoritmo | valor=1509
linha=652 | nome=Mariana | acao=participou da aula | valor=8898
linha=653 | nome=Paulo | acao=executou o benchmark | valor=8761
linha=654 | nome=Karen | acao=comparou as metricas | valor=7877
linha=655 | nome=Lucas | acao=comparou as metricas | valor=7703
linha=656 | nome=Joao | acao=executou o benchmark | valor=2822
linha=657 | nome=Eduarda | acao=otimizou o algoritmo | valor=7845
linha=658 | nome=Bruno | acao=estudou computacao | valor=7497
linha=659 | nome=Lucas | acao=executou o benchmark | valor=4442
linha=660 | nome=Tiago | acao=participou da aula | valor=6913
linha=661 | nome=Otavio | acao=otimizou o algoritmo | valor=3853
linha=662 | nome=Vitor | acao=escreveu o relatorio | valor=8716
linha=663 | nome=Paulo | acao=comparou as metricas | valor=6746
linha=664 | nome=Renata | acao=estudou computacao | valor=5041
linha=665 | nome=Lucas | acao=otimizou o algoritmo | valor=4359
linha=666 | nome=Natalia | acao=escreveu o relatorio | valor=1812
linha=667 | nome=Gabriela | acao=estudou computacao | valor=7639
linha=668 | nome=Natalia | acao=fez um experimento | valor=1572
linha=669 | nome=Ana | acao=escreveu o relatorio | valor=3788
linha=670 | nome=Natalia | acao=otimizou o algoritmo | valor=9846
linha=671 | nome=Joao | acao=otimizou o algoritmo | valor=7272
linha=672 | nome=Helena | acao=otimizou o algoritmo | valor=1394
linha=673 | nome=Tiago | acao=participou da aula | valor=7274
linha=674 | nome=Bruno | acao=participou da aula | valor=5640
linha=675 | nome=Sofia | acao=otimizou o algoritmo | valor=5318
linha=676 | nome=Paulo | acao=estudou computacao | valor=2468
linha=677 | nome=Mariana | acao=fez um experimento | valor=4804
linha=678 | nome=Otavio | acao=estudou computacao | valor=3271
linha=679 | nome=Ana | acao=comparou as metricas | valor=4189
linha=680 | nome=Joao | acao=comparou as metricas | valor=4305
linha=681 | nome=Lucas | acao=escreveu o relatorio | valor=2145
linha=682 | nome=Vitor | acao=executou o benchmark | valor=6036
linha=683 | nome=Daniela | acao=otimizou o algoritmo | valor=2103
linha=684 | nome=Mariana | acao=otimizou o algoritmo | valor=4744
linha=685 | nome=Renata | acao=fez um experimento | valor=3488
linha=686 | nome=Sofia | acao=estudou computacao | valor=8736
linha=687 | nome=Karen | acao=otimizou o algoritmo | valor=2934
linha=688 | nome=Paulo | acao=participou da aula | valor=2880
linha=689 | nome=Joao | acao=otimizou o algoritmo | valor=5837
linha=690 | nome=Carlos | acao=fez um experimento | valor=1056
linha=691 | nome=Renata | acao=fez um experimento | valor=8318
linha=692 | nome=Igor | acao=escreveu o relatorio | valor=2500
linha=693 | nome=Gabriela | acao=escreveu o relatorio | valor=5267
linha=694 | nome=Karen | acao=comparou as metricas | valor=5058
linha=695 | nome=Karen | acao=comparou as metricas | valor=3989
linha=696 | nome=Gabriela | acao=otimizou o algoritmo | valor=1972
linha=697 | nome=Vitor | acao=otimizou o algoritmo | valor=3326
linha=698 | nome=Bruno | acao=analisou os resultados | valor=3718
linha=699 | nome=Helena | acao=participou da aula | valor=6311
linha=700 | nome=Joao | acao=otimizou o algoritmo | valor=9285
linha=701 | nome=Renata | acao=comparou as metricas | valor=6915
linha=702 | nome=Mariana | acao=fez um experimento | valor=6763
linha=703 | nome=Natalia | acao=escreveu o relatorio | valor=4956
linha=704 | nome=Bruno | acao=otimizou o algoritmo | valor=2290
